passage_id,arret_id,ligne_id,horaire,nb_voyageurs
P01766,A0055,L01,2026-06-01 17:32:10,0
P01767,A0020,L07,2026-06-01 19:35:45,16
P01768,A0054,L09,2026-06-01 07:27:59,10
P01769,A0009,L02,2026-06-01 17:47:13,25
P01770,A0026,L01,2026-06-01 07:52:47,35
P01771,A0029,L02,2026-06-01 20:30:20,41
P01772,A0055,L07,2026-06-01 11:03:51,23
P01773,A0055,L07,2026-06-01 06:06:04,23
P01774,A0029,L06,2026-06-01 08:10:34,6
P01775,A0009,L04,2026-06-01 18:12:35,12
P01776,A0057,L01,2026-06-01 06:36:36,2
P01777,A0053,L08,2026-06-01 08:05:19,0
P01778,A0039,L05,2026-06-01 21:12:20,25
P01779,A0009,L06,2026-06-01 10:21:26,32
P01780,A0013,L09,2026-06-01 11:01:37,24
P01781,A0038,L10,2026-06-01 05:18:10,9
P01782,A0059,L08,2026-06-01 06:45:14,13
P01783,A0059,L11,2026-06-01 07:32:33,38
P01784,A0006,L09,2026-06-01 14:28:50,8
P01785,A0037,L05,2026-06-01 19:02:57,45
P01786,A0059,L07,2026-06-01 06:09:36,40
P01787,A0009,L02,2026-06-01 11:49:55,19
P01788,A0040,L02,2026-06-01 19:20:10,18
P01789,A0020,L02,2026-06-01 08:22:05,4
P01790,A0022,L12,2026-06-01 13:30:16,28
P01791,A0006,L03,2026-06-01 20:02:23,18
P01792,A0043,L07,2026-06-01 11:28:23,32
P01793,A0026,L06,2026-06-01 19:32:28,16
P01794,A0059,L01,2026-06-01 16:47:50,15
P01795,A0014,L09,2026-06-01 06:18:24,10
P01796,A0053,L07,2026-06-01 12:24:55,29
P01797,A0009,L02,2026-06-01 09:41:34,29
P01798,A0014,L02,2026-06-01 06:58:59,25
P01799,A0036,L04,2026-06-01 16:20:21,38
P01800,A0040,L04,2026-06-01 20:07:17,29
P01801,A0005,L09,2026-06-01 09:09:40,13
P01802,A0036,L10,2026-06-01 09:03:59,23
P01803,A0036,L08,2026-06-01 07:55:01,43
P01804,A0044,L05,2026-06-01 07:05:09,4
P01805,A0032,L07,2026-06-01 09:55:26,33
P01806,A0026,L11,2026-06-01 11:53:03,5
P01807,A0044,L06,2026-06-01 13:10:12,22
P01808,A0025,L08,2026-06-01 17:44:27,22
P01809,A0060,L10,2026-06-01 16:35:50,38
P01810,A0025,L02,2026-06-01 11:20:42,20
P01811,A0002,L03,2026-06-01 11:31:55,20
P01812,A0015,L11,2026-06-01 16:28:53,8
P01813,A0057,L08,2026-06-01 16:02:13,12
P01814,A0025,L12,2026-06-01 17:38:24,13
P01815,A0038,L04,2026-06-01 05:23:52,23
P01816,A0003,L05,2026-06-01 21:52:55,7
P01817,A0014,L08,2026-06-01 19:26:26,22
P01818,A0039,L09,2026-06-01 18:07:59,11
P01819,A0047,L07,2026-06-01 17:34:27,24
P01820,A0033,L11,2026-06-01 19:40:18,44
P01821,A0026,L02,2026-06-01 10:05:41,1
P01822,A0027,L07,2026-06-01 06:40:28,32
P01823,A0055,L01,2026-06-01 19:13:14,29
P01824,A0040,L07,2026-06-01 09:07:22,29
P01825,A0022,L11,2026-06-01 15:00:23,14
P01826,A0049,L05,2026-06-01 08:19:53,26
P01827,A0058,L04,2026-06-01 09:02:00,1
P01828,A0019,L06,2026-06-01 21:52:47,38
P01829,A0036,L06,2026-06-01 09:15:35,25
P01830,A0024,L10,2026-06-01 16:51:59,36
P01831,A0044,L03,2026-06-01 15:46:11,25
P01832,A0036,L09,2026-06-01 07:06:45,8
P01833,A0049,L02,2026-06-01 19:53:48,40
P01834,A0031,L09,2026-06-01 08:13:05,5
P01835,A0004,L07,2026-06-01 07:01:39,45
P01836,A0037,L02,2026-06-01 16:47:46,8
P01837,A0047,L11,2026-06-01 18:11:15,41
P01838,A0027,L05,2026-06-01 07:46:49,24
P01839,A0031,L11,2026-06-01 06:59:09,40
P01840,A0003,L11,2026-06-01 10:07:29,38
P01841,A0016,L02,2026-06-01 08:57:11,5
P01842,A0010,L08,2026-06-01 12:25:06,31
P01843,A0003,L07,2026-06-01 06:13:43,26
P01844,A0042,L06,2026-06-01 19:51:10,11
P01845,A0004,L01,2026-06-01 05:07:21,22
P01846,A0038,L10,2026-06-01 16:10:33,16
P01847,A0016,L04,2026-06-01 16:33:32,9
P01848,A0026,L06,2026-06-01 07:01:20,8
P01849,A0027,L02,2026-06-01 11:17:17,30
P01850,A0025,L02,2026-06-01 08:29:47,31
P01851,A0036,L09,2026-06-01 12:16:11,12
P01852,A0059,L12,2026-06-01 09:06:37,37
P01853,A0035,L03,2026-06-01 20:27:56,28
P01854,A0044,L10,2026-06-01 14:39:06,38
P01855,A0016,L07,2026-06-01 08:23:57,40
P01856,A0009,L08,2026-06-01 06:32:16,37
P01857,A0022,L05,2026-06-01 18:25:01,7
P01858,A0023,L06,2026-06-01 17:22:15,4
P01859,A0026,L11,2026-06-01 17:49:20,7
P01860,A0002,L06,2026-06-01 18:13:29,36
P01861,A0006,L04,2026-06-01 19:18:38,13
P01862,A0052,L04,2026-06-01 08:45:38,42
P01863,A0010,L10,2026-06-01 15:43:48,27
P01864,A0036,L06,2026-06-01 06:51:31,31
P01865,A0006,L05,2026-06-01 16:28:10,38
P01866,A0006,L10,2026-06-01 16:18:01,41
P01867,A0054,L01,2026-06-01 13:08:53,25
P01868,A0005,L09,2026-06-01 05:21:41,1
P01869,A0009,L08,2026-06-01 09:46:19,17
P01870,A0036,L06,2026-06-01 18:31:39,3
P01871,A0020,L05,2026-06-01 19:31:54,41
P01872,A0016,L06,2026-06-01 10:01:14,3
P01873,A0002,L03,2026-06-01 08:55:44,27
P01874,A0027,L03,2026-06-01 08:52:57,34
P01875,A0001,L12,2026-06-01 13:56:50,2
P01876,A0015,L01,2026-06-01 10:16:21,44
P01877,A0027,L07,2026-06-01 07:59:08,37
P01878,A0047,L02,2026-06-01 07:48:37,26
P01879,A0057,L08,2026-06-01 17:36:30,42
P01880,A0040,L05,2026-06-01 09:14:05,16
P01881,A0034,L12,2026-06-01 07:42:41,13
P01882,A0060,L02,2026-06-01 09:03:13,0
P01883,A0009,L04,2026-06-01 19:12:31,6
P01884,A0037,L04,2026-06-01 21:32:54,20
P01885,A0035,L12,2026-06-01 17:54:32,6
P01886,A0006,L04,2026-06-01 15:28:55,39
P01887,A0050,L04,2026-06-01 12:04:17,27
P01888,A0021,L11,2026-06-01 06:09:29,6
P01889,A0015,L04,2026-06-01 09:11:17,1
P01890,A0037,L11,2026-06-01 18:16:07,35
P01891,A0011,L06,2026-06-01 17:25:32,27
P01892,A0050,L06,2026-06-01 08:23:06,3
P01893,A0006,L07,2026-06-01 15:12:18,12
P01894,A0043,L03,2026-06-01 19:33:27,6
P01895,A0059,L01,2026-06-01 16:14:07,3
P01896,A0005,L10,2026-06-01 06:34:06,17
P01897,A0027,L10,2026-06-01 19:25:25,6
P01898,A0027,L12,2026-06-01 13:31:13,10
P01899,A0009,L06,2026-06-01 18:46:00,6
P01900,A0023,L09,2026-06-01 20:47:19,44
P01901,A0029,L03,2026-06-01 06:10:11,21
P01902,A0047,L03,2026-06-01 20:27:21,1
P01903,A0022,L05,2026-06-01 11:43:48,0
P01904,A0016,L06,2026-06-01 05:31:55,15
P01905,A0037,L02,2026-06-01 06:36:43,18
P01906,A0028,L09,2026-06-01 17:49:06,6
P01907,A0004,L12,2026-06-01 09:47:22,34
P01908,A0030,L11,2026-06-01 18:29:00,22
P01909,A0004,L12,2026-06-01 09:07:17,43
P01910,A0051,L12,2026-06-01 17:26:54,14
P01911,A0036,L03,2026-06-01 16:15:36,44
P01912,A0036,L06,2026-06-01 06:12:58,24
P01913,A0057,L02,2026-06-01 21:57:58,28
P01914,A0052,L03,2026-06-01 08:56:21,25
P01915,A0036,L07,2026-06-01 13:19:12,2
P01916,A0055,L09,2026-06-01 10:27:50,29
P01917,A0053,L06,2026-06-01 06:31:59,43
P01918,A0018,L08,2026-06-01 18:39:35,42
P01919,A0020,L05,2026-06-01 16:51:18,0
P01920,A0047,L01,2026-06-01 06:03:31,19
P01921,A0001,L07,2026-06-01 16:03:16,8
P01922,A0038,L05,2026-06-01 21:42:49,35
P01923,A0019,L02,2026-06-01 11:46:12,27
P01924,A0055,L02,2026-06-01 06:30:59,22
P01925,A0015,L11,2026-06-01 19:25:57,6
P01926,A0031,L05,2026-06-01 17:36:27,43
P01927,A0006,L10,2026-06-01 07:16:08,26
P01928,A0040,L04,2026-06-01 06:19:36,40
P01929,A0048,L09,2026-06-01 09:06:08,33
P01930,A0045,L12,2026-06-01 08:29:22,27
P01931,A0048,L07,2026-06-01 20:01:58,35
P01932,A0004,L07,2026-06-01 07:39:58,19
P01933,A0015,L10,2026-06-01 17:39:34,36
P01934,A0034,L01,2026-06-01 15:08:25,42
P01935,A0001,L08,2026-06-01 21:29:53,3
P01936,A0011,L01,2026-06-01 06:21:38,6
P01937,A0034,L10,2026-06-01 18:55:03,7
P01938,A0055,L11,2026-06-01 16:44:13,33
P01939,A0018,L09,2026-06-01 20:08:14,43
P01940,A0057,L03,2026-06-01 08:46:59,0
P01941,A0040,L10,2026-06-01 16:04:00,9
P01942,A0029,L02,2026-06-01 17:13:06,30
P01943,A0004,L09,2026-06-01 16:59:07,19
P01944,A0043,L08,2026-06-01 12:53:54,34
P01945,A0031,L10,2026-06-01 16:27:09,40
P01946,A0003,L03,2026-06-01 07:10:32,44
P01947,A0037,L04,2026-06-01 18:18:42,6
P01948,A0036,L08,2026-06-01 18:25:24,44
P01949,A0014,L08,2026-06-01 19:09:01,18
P01950,A0047,L02,2026-06-01 16:37:19,2
P01951,A0055,L11,2026-06-01 20:02:58,22
P01952,A0017,L08,2026-06-01 20:17:00,10
P01953,A0039,L09,2026-06-01 21:13:22,45
P01954,A0052,L07,2026-06-01 17:41:09,22
P01955,A0006,L12,2026-06-01 19:45:54,8
P01956,A0032,L11,2026-06-01 09:04:58,41
P01957,A0038,L07,2026-06-01 11:36:45,32
P01958,A0036,L09,2026-06-01 08:37:37,22
P01959,A0055,L10,2026-06-01 10:02:01,10
P01960,A0028,L02,2026-06-01 19:59:43,30
P01961,A0006,L04,2026-06-01 12:06:57,11
P01962,A0016,L07,2026-06-01 05:39:16,7
P01963,A0005,L12,2026-06-01 08:38:40,1
P01964,A0022,L06,2026-06-01 09:24:08,40
P01965,A0054,L09,2026-06-01 08:31:28,43
P01966,A0033,L04,2026-06-01 07:27:52,33
P01967,A0024,L02,2026-06-01 16:13:02,8
P01968,A0001,L06,2026-06-01 21:55:04,21
P01969,A0023,L11,2026-06-01 21:31:12,13
P01970,A0054,L08,2026-06-01 18:39:57,35
P01971,A0017,L02,2026-06-01 19:55:04,36
P01972,A0011,L03,2026-06-01 13:06:07,31
P01973,A0028,L01,2026-06-01 18:01:14,18
P01974,A0030,L07,2026-06-01 10:55:55,10
P01975,A0033,L02,2026-06-01 17:54:33,39
P01976,A0049,L05,2026-06-01 16:34:44,7
P01977,A0055,L08,2026-06-01 13:41:01,2
P01978,A0037,L07,2026-06-01 08:56:48,3
P01979,A0017,L04,2026-06-01 18:59:48,42
P01980,A0008,L04,2026-06-01 16:22:04,26
P01981,A0016,L12,2026-06-01 16:56:35,30
P01982,A0006,L05,2026-06-01 10:02:31,32
P01983,A0027,L11,2026-06-01 19:19:50,14
P01984,A0003,L01,2026-06-01 07:34:38,24
P01985,A0059,L11,2026-06-01 21:30:03,24
P01986,A0042,L12,2026-06-01 09:35:08,7
P01987,A0045,L02,2026-06-01 14:22:12,21
P01988,A0036,L01,2026-06-01 06:37:00,14
P01989,A0022,L12,2026-06-01 21:36:02,0
P01990,A0009,L04,2026-06-01 10:03:08,28
P01991,A0023,L05,2026-06-01 08:38:41,15
P01992,A0034,L03,2026-06-01 19:42:07,42
P01993,A0010,L02,2026-06-01 07:31:45,22
P01994,A0027,L08,2026-06-01 14:49:35,18
P01995,A0006,L04,2026-06-01 18:20:44,34
P01996,A0049,L02,2026-06-01 09:45:39,31
P01997,A0032,L02,2026-06-01 07:53:33,14
P01998,A0035,L12,2026-06-01 16:23:46,9
P01999,A0005,L04,2026-06-01 19:07:01,31
P02000,A0005,L05,2026-06-01 09:19:52,5
P02001,A0008,L05,2026-06-01 15:31:01,24
P02002,A0016,L08,2026-06-01 07:24:11,42
P02003,A0036,L09,2026-06-01 08:02:34,22
P02004,A0004,L10,2026-06-01 14:59:53,16
P02005,A0036,L04,2026-06-01 14:46:53,39
P02006,A0036,L07,2026-06-01 05:51:06,35
P02007,A0016,L12,2026-06-01 13:54:34,29
P02008,A0044,L10,2026-06-01 21:16:10,24
P02009,A0048,L12,2026-06-01 12:08:58,0
P02010,A0032,L11,2026-06-01 10:15:49,34
P02011,A0034,L06,2026-06-01 16:39:17,23
P02012,A0009,L11,2026-06-01 06:07:19,36
P02013,A0036,L06,2026-06-01 11:28:29,1
P02014,A0045,L01,2026-06-01 18:30:40,35
P02015,A0026,L07,2026-06-01 06:17:57,39
P02016,A0040,L06,2026-06-01 20:11:16,17
P02017,A0031,L08,2026-06-01 07:09:55,39
P02018,A0006,L01,2026-06-01 06:11:43,32
P02019,A0045,L10,2026-06-01 07:03:45,16
P02020,A0030,L01,2026-06-01 18:34:45,2
P02021,A0016,L04,2026-06-01 06:32:28,7
P02022,A0050,L02,2026-06-01 08:36:23,43
P02023,A0025,L02,2026-06-01 18:09:01,20
P02024,A0029,L06,2026-06-01 09:57:41,23
P02025,A0037,L05,2026-06-01 17:23:02,18
P02026,A0019,L10,2026-06-01 07:51:20,32
P02027,A0006,L12,2026-06-01 18:13:24,37
P02028,A0005,L11,2026-06-01 15:48:41,5
P02029,A0010,L04,2026-06-01 19:34:46,7
P02030,A0052,L01,2026-06-01 19:20:17,12
P02031,A0054,L05,2026-06-01 14:15:51,23
P02032,A0028,L08,2026-06-01 06:44:15,28
P02033,A0022,L06,2026-06-01 06:58:23,41
P02034,A0038,L10,2026-06-01 09:14:36,8
P02035,A0047,L04,2026-06-01 15:43:37,42
P02036,A0017,L10,2026-06-01 08:21:20,7
P02037,A0011,L07,2026-06-01 17:36:31,40
P02038,A0025,L03,2026-06-01 05:10:07,26
P02039,A0031,L09,2026-06-01 20:47:06,8
P02040,A0005,L07,2026-06-01 07:04:08,32
P02041,A0052,L07,2026-06-01 14:08:25,44
P02042,A0009,L04,2026-06-01 10:21:57,21
P02043,A0036,L10,2026-06-01 16:04:47,22
P02044,A0046,L07,2026-06-01 19:18:48,30
P02045,A0014,L03,2026-06-01 21:05:09,0
P02046,A0036,L10,2026-06-01 19:24:20,28
P02047,A0022,L09,2026-06-01 13:49:06,14
P02048,A0004,L08,2026-06-01 09:18:20,24
P02049,A0036,L03,2026-06-01 05:52:47,13
P02050,A0036,L09,2026-06-01 08:06:22,18
P02051,A0021,L02,2026-06-01 09:28:14,10
P02052,A0033,L05,2026-06-01 10:59:14,42
P02053,A0032,L03,2026-06-01 07:01:38,2
P02054,A0037,L09,2026-06-01 05:31:53,1
P02055,A0041,L04,2026-06-01 09:46:28,33
P02056,A0006,L08,2026-06-01 06:45:45,7
P02057,A0045,L07,2026-06-01 16:55:08,17
P02058,A0009,L02,2026-06-01 10:47:50,14
P02059,A0010,L06,2026-06-01 08:17:29,40
P02060,A0050,L11,2026-06-01 14:57:59,2
P02061,A0036,L02,2026-06-01 21:20:12,35
P02062,A0036,L11,2026-06-01 06:15:08,37
P02063,A0042,L04,2026-06-01 18:30:09,31
P02064,A0023,L12,2026-06-01 17:12:40,5
P02065,A0051,L12,2026-06-01 05:27:04,31
P02066,A0009,L10,2026-06-01 07:02:26,44
P02067,A0031,L10,2026-06-01 17:40:22,30
P02068,A0052,L11,2026-06-01 13:53:14,18
P02069,A0009,L08,2026-06-01 19:38:22,34
P02070,A0038,L05,2026-06-01 06:56:57,18
P02071,A0025,L08,2026-06-01 09:07:11,29
P02072,A0036,L11,2026-06-01 09:45:08,30
P02073,A0040,L10,2026-06-01 17:01:18,17
P02074,A0049,L04,2026-06-01 15:03:35,20
P02075,A0031,L11,2026-06-01 09:51:28,27
P02076,A0043,L05,2026-06-01 13:31:46,14
P02077,A0037,L11,2026-06-01 13:28:26,14
P02078,A0054,L03,2026-06-01 16:39:39,21
P02079,A0006,L10,2026-06-01 16:51:24,5
P02080,A0028,L06,2026-06-01 21:04:41,3
P02081,A0051,L04,2026-06-01 17:10:53,34
P02082,A0020,L12,2026-06-01 07:58:23,21
P02083,A0022,L04,2026-06-01 17:00:02,1
P02084,A0052,L02,2026-06-01 19:02:10,18
P02085,A0004,L01,2026-06-01 07:02:17,7
P02086,A0042,L11,2026-06-01 18:55:05,4
P02087,A0010,L09,2026-06-01 15:01:00,34
P02088,A0029,L03,2026-06-01 09:12:53,38
P02089,A0035,L06,2026-06-01 16:19:17,29
P02090,A0025,L02,2026-06-01 09:24:18,27
P02091,A0012,L04,2026-06-01 21:17:30,18
P02092,A0014,L09,2026-06-01 19:01:31,25
P02093,A0041,L09,2026-06-01 20:14:36,1
P02094,A0020,L04,2026-06-01 19:36:06,41
P02095,A0035,L06,2026-06-01 06:06:35,10
P02096,A0009,L08,2026-06-01 16:09:25,39
P02097,A0037,L09,2026-06-01 12:03:49,31
P02098,A0030,L07,2026-06-01 08:53:09,2
P02099,A0006,L12,2026-06-01 19:55:00,17
P02100,A0060,L04,2026-06-01 20:34:31,20
P02101,A0006,L04,2026-06-01 09:32:35,5
P02102,A0014,L07,2026-06-01 19:08:48,0
P02103,A0020,L09,2026-06-01 11:12:28,7
P02104,A0005,L07,2026-06-01 19:08:47,35
P02105,A0025,L07,2026-06-01 06:27:18,43
P02106,A0009,L09,2026-06-01 08:36:41,10
P02107,A0018,L05,2026-06-01 17:51:39,45
P02108,A0041,L09,2026-06-01 19:29:13,21
P02109,A0009,L03,2026-06-01 09:00:20,26
P02110,A0022,L03,2026-06-01 16:19:44,12
P02111,A0025,L12,2026-06-01 09:21:06,3
P02112,A0026,L08,2026-06-01 16:22:40,35
P02113,A0027,L06,2026-06-01 17:17:18,27
P02114,A0055,L12,2026-06-01 09:59:16,35
P02115,A0037,L11,2026-06-01 16:37:09,6
P02116,A0026,L05,2026-06-01 06:08:51,33
P02117,A0036,L11,2026-06-01 14:36:49,37
P02118,A0029,L05,2026-06-01 20:13:10,0
P02119,A0028,L04,2026-06-01 07:09:10,30
P02120,A0001,L06,2026-06-01 06:08:32,28
P02121,A0044,L11,2026-06-01 18:32:48,7
P02122,A0029,L09,2026-06-01 19:45:30,22
P02123,A0035,L09,2026-06-01 06:56:38,13
P02124,A0021,L11,2026-06-01 11:53:27,35
P02125,A0045,L08,2026-06-01 18:43:07,35
P02126,A0036,L11,2026-06-01 06:55:23,29
P02127,A0009,L06,2026-06-01 12:39:35,12
P02128,A0042,L06,2026-06-01 06:12:28,23
P02129,A0052,L04,2026-06-01 08:21:06,23
P02130,A0030,L09,2026-06-01 13:02:41,17
P02131,A0055,L08,2026-06-01 18:17:40,3
P02132,A0054,L01,2026-06-01 20:38:40,29
P02133,A0040,L03,2026-06-01 16:02:23,1
P02134,A0027,L12,2026-06-01 07:55:54,8
P02135,A0011,L07,2026-06-01 10:03:28,40
P02136,A0028,L01,2026-06-01 08:54:12,41
P02137,A0027,L12,2026-06-01 08:57:45,10
P02138,A0036,L12,2026-06-01 21:00:42,25
P02139,A0025,L11,2026-06-01 16:12:52,32
P02140,A0018,L12,2026-06-01 07:28:02,17
P02141,A0029,L04,2026-06-01 19:11:40,0
P02142,A0035,L05,2026-06-01 16:21:29,36
P02143,A0014,L02,2026-06-01 19:05:07,5
P02144,A0023,L12,2026-06-01 08:37:40,1
P02145,A0021,L01,2026-06-01 08:29:05,15
P02146,A0035,L11,2026-06-01 17:47:48,8
P02147,A0035,L01,2026-06-01 18:11:17,8
P02148,A0053,L06,2026-06-01 17:17:56,12
P02149,A0022,L05,2026-06-01 09:16:05,31
P02150,A0039,L10,2026-06-01 19:53:40,43
P02151,A0021,L01,2026-06-01 15:09:34,36
P02152,A0009,L12,2026-06-01 18:13:21,44
P02153,A0049,L09,2026-06-01 13:05:32,13
P02154,A0031,L04,2026-06-01 16:59:07,33
P02155,A0036,L11,2026-06-01 07:29:37,20
P02156,A0041,L10,2026-06-01 16:20:44,6
P02157,A0056,L06,2026-06-01 05:10:26,30
P02158,A0009,L06,2026-06-01 16:11:58,22
P02159,A0035,L03,2026-06-01 17:48:01,28
P02160,A0027,L08,2026-06-01 19:46:25,30
P02161,A0015,L05,2026-06-01 14:30:43,25
P02162,A0004,L01,2026-06-01 12:48:59,32
P02163,A0014,L07,2026-06-01 18:36:25,37
P02164,A0004,L03,2026-06-01 18:56:38,44
P02165,A0052,L04,2026-06-01 11:08:42,21
P02166,A0007,L02,2026-06-01 07:51:22,29
P02167,A0020,L03,2026-06-01 17:12:56,11
P02168,A0004,L05,2026-06-01 07:54:13,27
P02169,A0012,L12,2026-06-01 08:00:30,10
P02170,A0038,L02,2026-06-01 19:44:13,30
P02171,A0009,L07,2026-06-01 12:48:58,6
P02172,A0016,L03,2026-06-01 07:25:49,20
P02173,A0033,L11,2026-06-01 15:38:25,34
P02174,A0010,L06,2026-06-01 16:14:56,38
P02175,A0022,L04,2026-06-01 18:32:52,0
P02176,A0027,L10,2026-06-01 10:41:14,8
P02177,A0009,L04,2026-06-01 08:27:05,21
P02178,A0016,L11,2026-06-01 07:18:19,24
P02179,A0058,L08,2026-06-01 09:11:10,25
P02180,A0059,L09,2026-06-01 20:51:05,22
P02181,A0059,L12,2026-06-01 09:51:51,0
P02182,A0020,L06,2026-06-01 09:43:29,0
P02183,A0040,L11,2026-06-01 15:27:49,3
P02184,A0004,L07,2026-06-01 06:38:51,28
P02185,A0049,L06,2026-06-01 14:54:34,23
P02186,A0015,L03,2026-06-01 21:48:24,43
P02187,A0011,L03,2026-06-01 08:12:32,39
P02188,A0047,L07,2026-06-01 08:02:07,31
P02189,A0047,L06,2026-06-01 08:16:27,21
P02190,A0058,L05,2026-06-01 05:34:17,11
P02191,A0034,L06,2026-06-01 19:20:19,40
P02192,A0005,L10,2026-06-01 06:34:47,25
P02193,A0015,L03,2026-06-01 06:08:46,9
P02194,A0057,L08,2026-06-01 18:22:29,44
P02195,A0026,L04,2026-06-01 21:36:29,2
P02196,A0010,L06,2026-06-01 17:38:46,40
P02197,A0013,L07,2026-06-01 16:21:59,40
P02198,A0004,L07,2026-06-01 17:47:16,41
P02199,A0011,L07,2026-06-01 12:36:16,19
P02200,A0027,L09,2026-06-01 17:44:51,3
P02201,A0041,L10,2026-06-01 19:17:47,44
P02202,A0023,L05,2026-06-01 16:38:25,11
P02203,A0058,L05,2026-06-01 09:13:01,26
P02204,A0036,L03,2026-06-01 09:38:50,40
P02205,A0036,L02,2026-06-01 06:45:20,14
P02206,A0009,L10,2026-06-01 09:37:26,40
P02207,A0016,L06,2026-06-01 19:59:35,0
P02208,A0037,L06,2026-06-01 09:09:29,31
P02209,A0009,L09,2026-06-01 19:16:25,2
P02210,A0036,L10,2026-06-01 20:35:22,5
P02211,A0009,L12,2026-06-01 14:19:18,20
P02212,A0046,L11,2026-06-01 17:39:37,10
P02213,A0026,L06,2026-06-01 19:48:01,18
P02214,A0009,L12,2026-06-01 17:24:58,34
P02215,A0006,L07,2026-06-01 16:06:25,13
P02216,A0026,L02,2026-06-01 17:55:10,25
P02217,A0040,L07,2026-06-01 17:26:57,38
P02218,A0032,L06,2026-06-01 10:42:56,43
P02219,A0057,L11,2026-06-01 09:14:54,25
P02220,A0009,L08,2026-06-01 09:10:59,11
P02221,A0043,L05,2026-06-01 08:48:29,41
P02222,A0022,L11,2026-06-01 15:37:41,26
P02223,A0025,L07,2026-06-01 06:39:14,8
P02224,A0027,L10,2026-06-01 16:38:36,26
P02225,A0003,L06,2026-06-01 17:36:40,30
P02226,A0059,L02,2026-06-01 05:47:38,41
P02227,A0016,L09,2026-06-01 17:54:58,10
P02228,A0047,L06,2026-06-01 12:11:30,45
P02229,A0025,L06,2026-06-01 06:57:01,13
P02230,A0054,L08,2026-06-01 19:15:50,11
P02231,A0048,L09,2026-06-01 18:55:58,10
P02232,A0015,L08,2026-06-01 10:00:47,2
P02233,A0059,L11,2026-06-01 19:55:24,4
P02234,A0025,L05,2026-06-01 21:07:45,38
P02235,A0055,L09,2026-06-01 20:30:52,3
P02236,A0034,L07,2026-06-01 05:23:25,45
P02237,A0050,L11,2026-06-01 19:50:07,6
P02238,A0018,L05,2026-06-01 10:46:10,23
P02239,A0022,L11,2026-06-01 07:50:30,13
P02240,A0031,L02,2026-06-01 06:29:57,45
P02241,A0040,L04,2026-06-01 14:18:44,28
P02242,A0009,L08,2026-06-01 18:38:02,8
P02243,A0018,L09,2026-06-01 07:56:23,36
P02244,A0040,L12,2026-06-01 07:36:40,19
P02245,A0037,L12,2026-06-01 18:09:47,44
P02246,A0006,L03,2026-06-01 19:16:40,14
P02247,A0004,L04,2026-06-01 17:37:00,16
P02248,A0040,L12,2026-06-01 19:30:39,10
P02249,A0038,L11,2026-06-01 08:33:23,24
P02250,A0040,L11,2026-06-01 09:11:30,24
P02251,A0002,L11,2026-06-01 14:14:19,13
P02252,A0027,L03,2026-06-01 06:41:12,22
P02253,A0009,L08,2026-06-01 16:53:47,33
P02254,A0028,L12,2026-06-01 06:25:40,6
P02255,A0009,L09,2026-06-01 06:51:03,28
P02256,A0053,L09,2026-06-01 08:51:47,11
P02257,A0060,L11,2026-06-01 12:44:45,29
P02258,A0022,L01,2026-06-01 13:35:17,5
P02259,A0024,L12,2026-06-01 10:57:57,8
P02260,A0051,L05,2026-06-01 07:15:37,37
P02261,A0038,L08,2026-06-01 06:20:50,40
P02262,A0010,L04,2026-06-01 19:05:30,12
P02263,A0013,L09,2026-06-01 19:19:36,0
P02264,A0055,L07,2026-06-01 10:46:56,28
P02265,A0055,L04,2026-06-01 19:00:16,26
P02266,A0016,L05,2026-06-01 17:21:32,30
P02267,A0050,L05,2026-06-01 13:16:55,34
P02268,A0015,L06,2026-06-01 08:40:28,7
P02269,A0023,L08,2026-06-01 09:31:10,11
P02270,A0009,L07,2026-06-01 16:59:55,28
P02271,A0037,L11,2026-06-01 17:12:49,6
P02272,A0028,L04,2026-06-01 08:20:49,33
P02273,A0037,L02,2026-06-01 17:36:43,9
P02274,A0006,L03,2026-06-01 09:50:10,10
P02275,A0027,L11,2026-06-01 09:41:38,26
P02276,A0009,L05,2026-06-01 08:30:59,19
P02277,A0041,L03,2026-06-01 08:53:47,20
P02278,A0046,L05,2026-06-01 19:48:26,0
P02279,A0043,L01,2026-06-01 14:41:51,8
P02280,A0047,L05,2026-06-01 07:13:42,45
P02281,A0030,L05,2026-06-01 05:20:27,24
P02282,A0006,L09,2026-06-01 17:51:13,39
P02283,A0049,L08,2026-06-01 10:04:15,10
P02284,A0006,L12,2026-06-01 19:02:49,42
P02285,A0016,L12,2026-06-01 20:15:17,38
P02286,A0036,L07,2026-06-01 06:40:21,17
P02287,A0047,L06,2026-06-01 18:07:30,8
P02288,A0010,L06,2026-06-01 15:52:09,9
P02289,A0036,L05,2026-06-01 16:28:15,20
P02290,A0054,L09,2026-06-01 13:35:33,18
P02291,A0060,L01,2026-06-01 06:55:50,44
P02292,A0006,L12,2026-06-01 08:57:49,28
P02293,A0026,L03,2026-06-01 07:29:23,21
P02294,A0025,L11,2026-06-01 13:16:38,1
P02295,A0017,L02,2026-06-01 19:25:51,31
P02296,A0007,L09,2026-06-01 08:01:36,27
P02297,A0005,L09,2026-06-01 14:50:34,31
P02298,A0033,L10,2026-06-01 06:47:04,36
P02299,A0012,L09,2026-06-01 21:10:51,32
P02300,A0012,L10,2026-06-01 12:48:04,43
P02301,A0036,L05,2026-06-01 17:41:21,4
P02302,A0023,L11,2026-06-01 19:33:49,44
